corpus,doc_id,title,fiscal_year,category,file_ext,path,exists,size,source_status,page_count,page_status,error,original_error,rhwp_bin,rhwp_version,rhwp_patch,elapsed_ms
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2600:2601:341,과학기술정보통신부_인공지능산업융합기술개발(R&D).hwp,2023,과학기술정보통신부>통신>정보통신>인공지능데이터진흥>AI기술개발(일반)>인공지능산업융합기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332601341.hwp,True,265216,ok,14,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,22
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2100:2137:325,과학기술정보통신부_스마트 제조혁신 기술개발(R&D).hwp,2023,과학기술정보통신부>통신>정보통신>정보통신융합산업>ICT산업기반확충(일반)>스마트 제조혁신 기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332137325.hwp,True,139776,ok,7,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,12
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2100:2132:302,과학기술정보통신부_6G 핵심기술개발(R&D).hwp,2023,과학기술정보통신부>통신>정보통신>정보통신융합산업>콘텐츠디바이스기술개발(일반)>6G 핵심기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332132302.hwp,True,1709568,ok,25,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,30
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2300:2332:312,과학기술정보통신부_비대면서비스 물리보안 통합플랫폼 운영체계 개발(R&D).hwp,2023,과학기술정보통신부>통신>정보통신>정보보호및활용>정보보안대응체계구축>비대면서비스 물리보안 통합플랫폼 운영체계 개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332332312.hwp,True,289792,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,16
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1034:403,과학기술정보통신부_성장동력기획관리및운영.hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>성장동력기반조성>성장동력기획관리및운영,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521034403.hwp,True,156672,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,12
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2233:328,과학기술정보통신부_AI기반중량화물이동체물류플랫폼실증.hwp,2023,과학기술정보통신부>통신>정보통신>SW산업진흥>SW산업경쟁력강화(일반)>AI기반중량화물이동체물류플랫폼실증,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332233328.hwp,True,577024,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,32
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1033:402,과학기술정보통신부_국가과학기술자문회의 사무지원단 운영.hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>국가과학기술자문회의 운영>국가과학기술자문회의 사무지원단 운영,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521033402.hwp,True,159744,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,17
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2100:2132:330,과학기술정보통신부_인터넷동영상서비스글로벌경쟁력강화기술개발(R&D).hwp,2023,과학기술정보통신부>통신>정보통신>정보통신융합산업>콘텐츠디바이스기술개발(일반)>인터넷동영상서비스글로벌경쟁력강화기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332132330.hwp,True,1861120,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,35
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1038:401,과학기술정보통신부_국가연구개발사업타당성조사(R&D)(과기정통부).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>국가연구개발사업 타당성조사>국가연구개발사업타당성조사(R&D)(과기정통부),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521038401.hwp,True,168448,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,20
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1031:401,과학기술정보통신부_과학기술혁신정책 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>과학기술종합조정 지원>과학기술혁신정책 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521031401.hwp,True,165376,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,24
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:413,과학기술정보통신부_국가과학기술인력개발원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>국가과학기술인력개발원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231413.hwp,True,157696,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,18
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1034:401,과학기술정보통신부_공공조달연계R&D실증사업화지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>성장동력기반조성>공공조달연계R&D실증사업화지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521034401.hwp,True,169984,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:404,과학기술정보통신부_한국고등과학원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>한국고등과학원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231404.hwp,True,187904,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,24
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:411,과학기술정보통신부_과학기술연합대학원대학교 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>과학기술연합대학원대학교 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231411.hwp,True,178688,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,18
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2300:2332:303,과학기술정보통신부_한국인터넷진흥원운영지원(정보화).hwp,2023,과학기술정보통신부>통신>정보통신>정보보호및활용>정보보안대응체계구축>한국인터넷진흥원운영지원(정보화),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332332303.hwp,True,136704,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,37
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:412,과학기술정보통신부_동남권원자력의학원연구운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>동남권원자력의학원연구운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231412.hwp,True,357376,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,29
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:7600:7602:301,과학기술정보통신부_정보통신기획평가원 기획평가관리비(일반)(R&D).hwp,2023,과학기술정보통신부>통신>정보통신>연구개발기획평가>정보통신 기획평가(일반)>정보통신기획평가원 기획평가관리비(일반)(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001337602301.hwp,True,141824,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,15
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:417,과학기술정보통신부_한국과학기술원 한국과학영재학교 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>한국과학기술원 한국과학영재학교 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231417.hwp,True,330752,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,25
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1031:404,과학기술정보통신부_혁신도전 프로젝트(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>과학기술종합조정 지원>혁신도전 프로젝트(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521031404.hwp,True,267264,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,17
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:414,과학기술정보통신부_기초과학연구원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>기초과학연구원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231414.hwp,True,306688,ok,14,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,19
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:416,과학기술정보통신부_국가수리과학연구소 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>국가수리과학연구소 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231416.hwp,True,153600,ok,10,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,21
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1100:1134:602,과학기술정보통신부_실감콘텐츠핵심기술개발(R&D).hwp,2023,과학기술정보통신부>문화및관광>문화예술>콘텐츠방송산업육성>문화콘텐츠산업 기술지원>실감콘텐츠핵심기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110000611134602.hwp,True,6931456,ok,14,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,80
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:406,과학기술정보통신부_한국원자력의학원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>한국원자력의학원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231406.hwp,True,517632,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,43
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2232:307,과학기술정보통신부_국방분야SW·AI역량강화.hwp,2023,과학기술정보통신부>통신>정보통신>SW산업진흥>SW융합인력양성(일반)>국방분야SW·AI역량강화,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332232307.hwp,True,3251200,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,46
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2241:407,과학기술정보통신부_한국천문연구원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>국가과학기술연구회 소속 출연연구기관 지원>한국천문연구원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522241407.hwp,True,160768,ok,15,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,27
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1031:406,과학기술정보통신부_범부처 사회문제해결 기반구축사업(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>과학기술종합조정 지원>범부처 사회문제해결 기반구축사업(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521031406.hwp,True,223232,ok,9,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,14
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:420,과학기술정보통신부_대구경북과학기술원교원사택BTL정부지급금지원.hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>대구경북과학기술원교원사택BTL정부지급금지원,hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231420.hwp,True,850432,ok,6,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,11
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:405,과학기술정보통신부_광주과학기술원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>광주과학기술원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231405.hwp,True,649728,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,26
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2600:2601:315,과학기술정보통신부_한국어대형언어모델기술개발(R&D).hwp,2023,과학기술정보통신부>통신>정보통신>인공지능데이터진흥>AI기술개발(일반)>한국어대형언어모델기술개발(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001332601315.hwp,True,237568,ok,8,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,14
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2241:411,과학기술정보통신부_한국과학기술정보연구원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>국가과학기술연구회 소속 출연연구기관 지원>한국과학기술정보연구원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522241411.hwp,True,231936,ok,17,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,12
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1032:401,과학기술정보통신부_한국과학기술기획평가원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>기획평가기관지원>한국과학기술기획평가원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521032401.hwp,True,174592,ok,14,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,59
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:401,과학기술정보통신부_한국과학기술원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>한국과학기술원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231401.hwp,True,694784,ok,13,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,28
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2231:402,과학기술정보통신부_대구경북과학기술원 연구 운영비지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>직할출연연구기관지원>대구경북과학기술원 연구 운영비지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522231402.hwp,True,289280,ok,15,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,27
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1039:401,과학기술정보통신부_연구자권익보호위원회 운영(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>연구자권익보호위원회 운영>연구자권익보호위원회 운영(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521039401.hwp,True,155648,ok,7,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,10
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:1000:1035:401,과학기술정보통신부_국가연구개발성과평가(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>과학기술혁신지원>국가연구개발성과평가>국가연구개발성과평가(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001521035401.hwp,True,201728,ok,25,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,42
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2241:401,과학기술정보통신부_국가과학기술연구회 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>국가과학기술연구회 소속 출연연구기관 지원>국가과학기술연구회 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522241401.hwp,True,211968,ok,12,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,20
UOPKOBSA01_saybrkd,uopkobsa01:2023:162:2200:2241:408,과학기술정보통신부_한국생명공학연구원 연구 운영비 지원(R&D).hwp,2023,과학기술정보통신부>과학기술>과학기술연구지원>출연연구기관지원>국가과학기술연구회 소속 출연연구기관 지원>한국생명공학연구원 연구 운영비 지원(R&D),hwp,saybrkd-corpus-20260630/data/openfiscaldata/saybrkd/2023/2023162110001522241408.hwp,True,680960,ok,11,counted_rhwp_lossy_utf16,,returncode=0; output_head='\n오류: HWP 파싱 실패 - 유효하지 않은 파일: DocInfo 오류: DocInfo IO 오류: UTF-16 디코딩 실패: invalid utf-16: lone surrogate found\n',/tmp/rhwp_lossy/target/release/rhwp,rhwp v0.7.17,byte_reader_read_utf16_string_from_utf16_lossy,19
